"UploadDate","Counties__Name","Counties__Jurisdictions__Name","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address1","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address2","Counties__Jurisdictions__VotingInformation__ClerkAddress__City","Counties__Jurisdictions__VotingInformation__ClerkAddress__Zip","Counties__Jurisdictions__VotingInformation__ClerkHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Address","Counties__Jurisdictions__VotingInformation__Dropboxes__City","Counties__Jurisdictions__VotingInformation__Dropboxes__Zip","Counties__Jurisdictions__VotingInformation__Dropboxes__DropoffHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Notes","Counties__Jurisdictions__VotingInformation__Dropboxes__In/Out"
"1603906894228","Saginaw","Fremont Township","6755 S. Hemlock Rd","","St. Charles","48655","By appointment","6755 S. HEMLOCK RD.","St. Charles","48655","7A - 9P, M-F","BLACK BOX BY GARAGE DOOR","Outdoors"
"1603906894228","Saginaw","Jonesfield Township","217 Eddy St","989-860-9117","Merrill","48637","By appointment","217 Eddy St","Merrill","48637","24/7","Outside wall of hall next to township door.","Outdoors"
"1603906894228","Saginaw","Kochville Township","5851 Mackinaw Road","","Saginaw","48604","M - Fr: 8:00AM - 12:00PM AND 12:30PM - 4:30PM","5851 Mackinaw Road","Saginaw","48604","24/7","","Outdoors"
"1603906894228","Saginaw","Lakefield Township","21050 Lakefield Rd","989-327-3026","Merrill","48637","By appointment","21050 Lakefield Rd","Merrill","48637","24/7","","Outdoors"
"1603906894228","Saginaw","Maple Grove Township","17010 Lincoln Rd.","","New Lothrop","48460","M, Th: 12:00PM - 5:00PM","17010 Lincoln Rd","New Lothrop","48616","24/7","","Indoors"
"1603906894228","Saginaw","Richland Township","1180 North Hemlock Road","","Hemlock","48626","M - Fr: 8:00AM - 5:00PM","1180 North Hemlock Road","Hemlock","48626","24/7","","Outdoor"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","1315 S. Washington","Saginaw","48601","24/7","Behind City Hall","Outdoors"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","1315 S. Washington","Saginaw","48601","24/7","","Outdoors"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","1837 Bagley Street","Saginaw","48601","24/7","Wanigas Credit Union, use Roberts St entrance","Outdoors"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","2717 Wadsworth Road","Saginaw","48601","24/7","La Union Civica Mexicana","Outdoors"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","2811 Davenport Avenue","Saginaw","48602","24/7","Davenport Manor","Outdoors"
"1603906894228","Saginaw","Saginaw City","1315 S. Washington Ave","Room 102","Saginaw","48601","M - Fr: 8:00AM - 4:00PM. Expanded hours - Wednesdays open till 7:00PM, Saturday, October 24 10:00AM - 2:00PM","Gratiot Avenue Entrance, Fordney Park","Saginaw","48602","24/7","Fordney Park","Outdoors"
"1603906894228","Saginaw","Saginaw Township","4980 Shattuck Rd","","Saginaw","48602","M - Fr: 8:00AM - 5:00PM","4980 Shattuck Rd","Saginaw","48603","24/7","","Outdoors"
"1603906894228","Saginaw","Spaulding Township","5025 East Road","","Saginaw","48601","","5025 East Road","Saginaw","48601","24/7","","Outdoors"
"1603906894228","Saginaw","Spaulding Township","5025 East Road","","Saginaw","48601","","5025 East Road","Saginaw","48601","24/7","","Outdoor"
"1603906894228","Saginaw","St Charles Township","1003 N Saginaw St","","St. Charles","48655","Th: 9:00AM - 12:00PM; By appointment","1003 N Saginaw St","St. Charles","48655","24/7","Slot on exterior of building.","Indoors"
"1603906894228","Saginaw","Swan Creek Township","11415 Lakefield Rd.","","St. Charles","48655","M - Fr: 9:00AM - 5:00PM","11415 Lakefield Rd.","St. Charles","48655","24/7","","Outdoors"
"1603906894228","Saginaw","Taymouth Township","4343 E Birch Run Rd","","Birch Run","48415","By appointment","4343 E Birch Run Rd","Birch Run","48415","24/7","","Outdoors"
"1603906894228","Saginaw","Thomas Township","249 N Miller Rd","","Saginaw","48609","M - Fr: 9:00AM - 4:00PM","249 N Miller Rd","Saginaw","48609","24/7","","Outdoors"
"1603906894228","Saginaw","Thomas Township","249 N Miller Rd","","Saginaw","48609","M - Fr: 9:00AM - 4:00PM","249 N Miller Rd","Saginaw","48609","9A - 4P, M-F","","Indoors"
"1603906894228","Saginaw","Tittabawassee Township","145 S. 2nd Street","","Freeland","48623","M - Th: 7:30AM - 4:30PM; Fr: 6:00AM - 2:00PM","145 S. 2nd Street","Freeland","48623","24/7","","Outdoors"
"1603906894228","Saginaw","Zilwaukee City","319 Tittabawassee","","Saginaw","48604","M - Fr: 8:00AM - 4:30PM","319 Tittabawassee","Saginaw","48604","24/7","","Outdoor"
"1603906894228","Sanilac","Brown City","4205 Main St","","Brown City","48416","M - Fr: 9:00AM - 12:00PM AND 1:00PM - 5:00PM","4205 Main St","Brown City","48416","24/7","","Outdoors"
"1603906894228","Sanilac","Custer Township","1520 Forester Rd","","Deckerville","48427","","1520 Forester Rd","Deckerville","48427","24/7","","Outdoors"
"1603906894228","Sanilac","Delaware Township","7979 Maple Grove","","Minden City","48456","By appointment","7979 Maple Grove","Minden City","48456","24/7","","Indoors"
"1603906894228","Sanilac","Elk Township","105 E Griffin Rd.","","Peck","48466","By Appointment","29 E Lapeer St","Peck","48466","24/7","Library Or Library Drop Box","Outdoor"
"1603906894228","Sanilac","Evergreen Township","5673 Severance Rd","","Decker","48426","By appointment","5673 Severance Rd","Decker","48426","24/7","","Outdoors"
"1603906894228","Sanilac","Forester Township","5680 Deckerville Road","","Deckerville","48427","By appointment","5680 Deckerville Road","Deckerville","48427","8A - 6P, M-F","Drop box at this time is a mail box in the garage on a shelf by the side door.","Indoors"
"1603906894228","Sanilac","Lexington Township","7227 Huron Ave","Suite 200","Lexington","48450","M -Th: 8:00AM - 4:00PM","7227 Huron Ave","Lexington","48450","24/7","There is a drop box at the front entrance and one at the back entrance","Outdoors"
"1603906894228","Sanilac","Maple Valley Township","8014 Shephard Road","","Brown City","48416","By appointment","6810 Mowerson Road","Brown City","48416","24/7","","Outdoors"
"1603906894228","Sanilac","Marlette City","6436 Morris St.","","Marlette","48453","M - Fr: 8:00AM - 4:30PM","6436 Morris St.","Marlette","48453","24/7","","Outdoors"
"1603906894228","Sanilac","Minden Township","1657 Main Street","","Minden City","48456","By appointment","1657 Main Street","Minden City","48456","24/7","","Outdoors"
"1603906894228","Sanilac","Sandusky City","26 West Speaker","","Sandusky","49471","Monday - Friday from 8AM - 4PM","26 West Speaker","Sandusky","48471","24/7","","Outdoor"
"1603906894228","Sanilac","Sanilac Township","20 North Ridge Street","","Port Sanilac","48469","By appointment","20 North Ridge Street","Port Sanilac","48469","24/7","","Outdoors"
"1603906894228","Sanilac","Speaker Township","7630 Brockway Rd","","Melvin","48454","T: 7:00AM - 8:00PM; By appointment","7630 Brockway Rd","Melvin","48454","24/7","","Outdoors"
"1603906894228","Sanilac","Washington Township","2520 Hyde Road","","Carsonville","48419","By appointment","2520 Hyde Road","Carsonville","48419","24/7","","Outdoor"
"1603906894228","Schoolcraft","Hiawatha Township","1595N State Highway M94","","Manistique","49854","","1595N State Highway M94","Manistique","49854","24/7","","Outdoor"
"1603906894228","Schoolcraft","Seney Township","1576 Railroad Street","","Seney","49883","M - Fr: 6:00PM - 8:00PM","1576 Railroad Street","Seney","49883","24/7","INSIDE FRONT ENTRY WAY","Indoors"
"1603906894228","Shiawassee","Antrim Township","12014 S. Bancroft","","Morrice","48857","By appointment","12014 S. Bancroft","Morrice","48857","24/7","","Outdoors"
"1603906894228","Shiawassee","Bennington Township","5849 S. M-52","","Owosso","48867","M: 10:00AM - 2:00PM","5849 S. M-52","Owosso","48867","24/7","","Outdoors"
"1603906894228","Shiawassee","Burns Township","10355 Bath Rd","","Byron","48418","W: 10:00AM - 2:00PM; By appointment","10355 Bath Rd","Byron","48418","24/7","","Outdoors"
"1603906894228","Shiawassee","Caledonia Charter Township","135 N. State Road","","Owosso","48867","","135 N. State Road","Owosso","48867","24/7","","Outdoors"
"1603906894228","Shiawassee","Caledonia Charter Township","135 N. State Road","","Owosso","48867","","135 N. State Road","Owosso","48867","Saturday, Oct 31 & Nov. 1, 9-1","","Indoors"
"1603906894228","Shiawassee","Caledonia Township","135 N State Road, Owosso","","Owosso","48867","By appointment","135 N. State Road","Owosso","48867","24/7","","Outdoors"
"1603906894228","Shiawassee","Corunna City","402 N. Shiawassee St.","","Corunna","48817","M - Th: 8:00AM - 5:00PM","402 N. Shiawassee St.","Corunna","48817","24/7","","Outdoors"
"1603906894228","Shiawassee","Corunna City","402 N. Shiawassee St.","","Corunna","48817","M - Th: 8:00AM - 5:00PM","402 N. Shiawassee St.","Corunna","48817","24/7","","Indoors"
"1603906894228","Shiawassee","Durand City","215 W. Clinton St.","","Durand","48429","M - Th: 7:30AM - 5:30PM","215 W. Clinton St.","Durand","48429","24/7","To the right of the front doors","Outdoors"
"1603906894228","Shiawassee","Laingsburg City","114 N. Woodhull St.","","Laingsburg","48848","M - Fr: 8:30AM - 12:00PM AND 1:00PM - 5:00PM","114 N. Woodhull Street","Laingsburg","48848","24/7","","Outdoors"
"1603906894228","Shiawassee","New Haven Township","2705 Easton Rd","","Owosso","48867","By appointment","2705 Easton Rd","Owosso","48867","24/7","","Outdoors"
"1603906894228","Shiawassee","Owosso City","301 W. Main St.","","Owosso","48867","M - Fr: 9:00AM - 5:00PM","301 W. Main St.","Owosso","48867","24/7","In the parking lot behind 301 W. Main Street","Outdoors"
"1603906894228","Shiawassee","Owosso Township","410 S. Delaney Road","","Owosso","48867","","410 S. Delaney Road","Owosso","48867","24/7","","Outdoors"
"1603906894228","Shiawassee","Perry Township","2770 W. Ellsworth Rd","","Perry","48872","T, W: 9:00AM - 4:00PM","2770 W. Ellsworth Rd","Perry","48872","24/7","mail slot on side of building","Outdoors"
"1603906894228","Shiawassee","Sciota Township","8430 W Parker Rd","","Laingsburg","48848","By appointment","8430 W PARKER RD","Laingsburg","48848","24/7","","Outdoors"
"1603906894228","Shiawassee","Shiawassee Township","3719 Grand River Road","","Bancroft","48414","W: 2:00PM - 6:00PM; Th: 10:00AM - 3:00PM","3719 Grand River Road","Bancroft","48414","24/7","","Outdoors"
"1603906894228","Shiawassee","Venice Township","960 S New Lothrop Rd","","Lennon","48449","W: 9:00AM - 12:00PM; By appointment","960 S New Lothrop Rd","Lennon","48449","24/7","","Outdoors"
"1603906894228","Shiawassee","Vernon Township","6801 Durand Rd.","","Durand","48429","","6801 Durand Rd.","Durand","48429","Business hours","","Indoors"
"1603906894228","Shiawassee","Vernon Township","6801 Durand Rd.","","Durand","48429","","6801 Durand Rd.","Durand","48429","24/7","","Outdoors"
"1603906894228","Shiawassee","Woodhull Township","7315 Beard Rd","","Perry","48882","M - Th: 9:00AM - 1:00PM","7315 Beard Rd","Perry","48872","24/7","","Outdoors"
"1603906894228","St Clair","Algonac City","805 St. Clair River Drive","","Algonac","48001","T, W, Th: 9:00AM - 5:00PM","805 St. Clair River Drive","Algonac","48001","24/7","","Outdoor"
"1603906894228","St Clair","Clay Township","4710 Pointe Tremble","","Clay Township","48001","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","4710 Pointe Tremble","Clay Township","48001","24/7","Drive up box","Outdoor"
"1603906894228","St Clair","Clay Township","4710 Pointe Tremble","","Clay Township","48001","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","4710 Pointe Tremble","Clay Township","48001","24/7","2nd outdoor box- walk up","Outdoor"
"1603906894228","St Clair","Clyde Township","3350 Vincent Road","","North Street","48049","M - Fr: 8:00AM - 4:00PM","3350 Vincent Road","North Street","48049","24/7","at front entrance","Outdoors"
"1603906894228","St Clair","Mussey Township","135 N Main Street","","Capac","48014","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","135 N Main Street","Capac","48014","Monday - Thursday 9AM -12PM and 1PM - 4PM","","Inside"
"1603906894228","St Clair","Mussey Township","135 N Main Street","","Capac","48014","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","135 N Main Street","Capac","48014","24/7","","Outdoor"
"1603906894228","St Clair","Wales Township","1372 Wales Center Road","","Wales","48027","M, T, Th: 8:00AM - 4:00PM","1372 Wales Center Road","Wales","48027","24/7","","Outdoor"
"1603906894228","St Joseph","Colon Township","132 N. Blackstone Avenue","","Colon","49040","","132 N. Blackstone Avenue","Colon","49040","24/7","","Outdoors"
"1603906894228","St Joseph","Lockport Township","58982 Holtom Rd","","Three Rivers","49093","By appointment","56239 WILBUR RD.","Three Rivers","49093","9am - 8pm","","Outdoor"
"1603906894228","St Joseph","Lockport Township","58982 Holtom Rd","","Three Rivers","49093","By appointment","58982 Holtom Rd","Three Rivers","49093","24/7","","Outdoor"
"1603906894228","St Joseph","Mendon Township","136 W. Main Street","","Mendon","49072","M, W, Fr: 9:00AM - 1:00PM","136 W. Main Street","Mendon","49072","24/7","","Outdoor"
"1603906894228","St. Clair","Berlin Township","740 Capac Road","","Allenton","48002","By appointment","740 Capac Road","Allenton","48002","24/7","","Outdoors"
"1603906894228","St. Clair","Brockway Township","7645 Sayles Rd.","","Yale","48097","","7645 Sayles Rd.","Yale","48097","24/7","","Outdoors"
"1603906894228","St. Clair","Burtchville Township","4000 Burtch Road","","Burtchville","48059","M - Th: 8:00AM - 4:00PM","4000 Burtch Road","Burtchville","48059","24/7","","Outdoors"
"1603906894228","St. Clair","Casco Township","4512 Meldrum Road","","Casco","48064","T and W: 1:00PM - 4:00PM, Th: 9:00AM - 4:00PM","4512 Meldrum Road","Casco","48064","24/7","","Outdoors"
"1603906894228","St. Clair","Columbus Township","1732 Bauman","","Columbus","48063","M - Th: 9:00AM - 2:00PM","1732 Bauman","Columbus","48063","24/7","","Outdoors"
"1603906894228","St. Clair","East China Township","5111 River Road","","East China","48054","M - Fr: 8:00AM - 4:30PM","5111 River Road","East China","48054","24/7","","Outdoors"
"1603906894228","St. Clair","Fort Gratiot Township","3720 Keewahdin Road","","Fort Gratiot","48059","M - Fr: 8:00AM - 4:30PM","3720 Keewahdin Road","Fort Gratiot","48059","24/7","Just east of the main entrance of the Fort Gratiot Municipal Center.","Outdoors"
"1603906894228","St. Clair","Grant Township","7942 Wildcat Road","","Jeddo","48032","M, W, Fr: 9:00AM - 12:00PM AND 1:00PM - 5:00PM","7942 Wildcat Road","Jeddo","48032","24/7","","Outdoors"
"1603906894228","St. Clair","Greenwood Township","9025 Yale Road","","Greenwood","48006","T, Th: 8:30AM - 2:00PM; W: 8:30AM - 6:00PM; Fr: 10:00AM - 2:00PM","9025 Yale Rd.","Greenwood","48006","24/7","","Outdoors"
"1603906894228","St. Clair","Ira Township","7085 Meldrum Road","","Fair Haven","48023","M - Th: 9:00AM - 3:00PM","7085 Meldrum Road","Fair Haven","48023","24/7","","Outdoors"
"1603906894228","St. Clair","Marine City","303 South Water Street","","Marine City","48039","M - Th: 8:00AM - 6:00PM","303 South Water Street","Marine City","48039","24/7","","Outdoors"
"1603906894228","St. Clair","Port Huron City","100 McMorran Blvd","","Port Huron","48060","M - Fr: 8:00AM - 4:30PM","100 McMorran Blvd","Port Huron","48060","24/7","NORTH SIDE - ON BUILDING","Outdoors"
"1603906894228","St. Clair","Port Huron Township","3800 Lapeer Rd","","Port Huron","48060","M - Fr: 8:30AM - 4:30PM","3800 Lapeer Rd","Port Huron","48060","8:30A - 4:30P, M-F","Large locked mailbox that is also used as a drop box and is marked as a ballot drop off on the outside of building.","Indoors"
"1603906894228","St. Clair","St Clair Township","1539 S. Bartlett Rd","","St Clair","48079","M - Fr: 8:00AM - 4:30PM","1539 S. Bartlett Rd","St Clair","48079","24/7","","Outdoors"
"1603906894228","St. Clair","St. Clair City","547 N. Carney Drive","","St Clair","48079","M - Fr: 8:30AM - 4:30PM","547 N. Carney Drive","St Clair","48079","24/7","N/A","Outdoors"
"1603906894228","St. Clair","Yale City","111 West Mechanic St","","Yale","48097","T - Fr: 8:00AM - 4:30PM","111 West Mechanic St","Yale","48097","24/7","","Outdoors"
"1603906894228","St. Joseph","Colon Township","132 N. Blackstone Avenue","","Colon","49040","M - Th: 9:00AM - 3:00PM","132 N. Blackstone Avenue","Colon","49040","24/7","","Outdoors"
"1603906894228","St. Joseph","Fabius Township","13108 Broadway Rd","","Three Rivers","49093","","13108 Broadway Rd","Three Rivers","49093","24/7","","Outdoors"
"1603906894228","St. Joseph","Nottawa Township","112 South Clark Street","","Centreville","49032","By appointment","112 South Clark Street","Centreville","49032","24/7","","Outdoors"
"1603906894228","St. Joseph","Sherman township","64962 Balk Rd","","Sturgis","49091","","64962 Balk Rd","Sturgis","49091","24/7","","Outdoors"
"1603906894228","St. Joseph","Sturgis City","130 N Nottawa","","Sturgis","49091","M - Fr: 9:00AM - 5:00PM","130 N Nottawa","Sturgis","49091","24/7","drop box goes directly into the clerk's office","Outdoors"
"1603906894228","St. Joseph","Three Rivers City","333 W Michigan Ave","","Three Rivers","49093","M - Fr: 8:00AM - 4:30PM","333 W Michigan Ave","Three Rivers","49093","24/7","","Outdoors"
"1603906894228","St. Joseph","White Pigeon Township","16975 US 12","","White Pigeon","49099","By appointment","16975 US 12","White Pigeon","49099","24/7","Located next to township office door. Limited capacity.","Outdoors"
"1603906894228","Tuscola","Akron Township","4280 W. Bay City-Forestville Rd","","Unionville","48767","By appointment","4280 W. Bay City-Forestville Rd.","Unionville","48767","24/7","","Outdoors"
"1603906894228","Tuscola","Caro City","317 S. State Street","","Caro","48723","M - Fr: 8:00AM - 5:00PM","317 S. State Street","Caro","48723","24/7","","Outdoor"
"1603906894228","Tuscola","Columbia Township","4870 French Rd","","Unionville","48767","By appointment","4870 French Rd","Unionville","48767","7am - 8 pm","In the garage","Inside"
"1603906894228","Tuscola","Denmark Township","9386 W Saginaw Road","","Richville","48758","By appointment","9386 W Saginaw Road","Richville","48757","24/7","","Outdoors"
"1603906894228","Tuscola","Elkland Township","6691 Church St.","","Cass City","48726","By appointment","6691 Church St.","Cass City","48726","24/7","Clerk will be present at the drop box location, in person on August 1, 2020 from 8:00 am until 4:00 pm","Indoors"
"1603906894228","Tuscola","Fremont Township","4850 Mertz Road","","Mayville","48744","By appointment","4850 Mertz Road","Mayville","48744","24/7","","Outdoors"
"1603906894228","Tuscola","Gilford Township","6230 Gilford Rd.","","Fairgrove","48733","M: 9:00AM - 12:00PM; By appointment","6230 Gilford Rd.","Fairgrove","48733","24/7","","Outdoors"
"1603906894228","Tuscola","Indianfields Township","1633 Mertz Rd","","Caro","48723","By appointment","1633 Mertz Rd.","Caro","48723","24/7","","Outdoor"
"1603906894228","Tuscola","Millington Township","8559 State Streeet","","Millington","48746","M - Fr: 8:00AM - 12:00PM AND 12:30PM - 4:00PM","8559 State Streeet","Millington","48746","24/7","To the right of the Township entry door.","Outdoors"
"1603906894228","Tuscola","Novesta Township","3016 N. Cemetery Rd.","","Cass City","48726","By appointment","3016 N. Cemetery Rd.","Cass City","48726","24/7","","Outdoor"
"1603906894228","Tuscola","Tuscola Township","8561 Van Cleve Rd.","","Vassar","48768","By appointment","8561 Van Cleve Rd.","Vassar","48768","24/7","","Outdoors"
"1603906894228","Tuscola","Watertown Township","9405 Foster St","","Fostoria","48435","T: 9:00AM - 5:00PM; By appointment","9405 Foster St","Fostoria","48435","24/7","The hall has a slot accessible from the outside that goes into the building.","Outdoors"
"1603906894228","Tuscola","Wells Township","2190 Frankford Road","","Caro","48723","By appointment","2190 Frankford Road","Caro","48723","24/7","","Outdoors"
"1603906894228","Van Buren","Almena Township","27625 CR 375","","Paw Paw","49071","M, W, Fr: 9:00AM - 4:00PM","27625 CR 375","Paw Paw","49079","24/7","","Outdoors"
"1603906894228","Van Buren","Antwerp Township","24821 Front Ave","","Mattawan","49071","M - Th: 7:00AM - 5:00PM","24821 Front Ave","Mattawan","49071","24/7","","Outdoors"
"1603906894228","Van Buren","Arlington Township","52022 34th Avenue","","Bangor","49013","","52022 34th Avenue","Bangor","49013","24/7","","Outdoors"
"1603906894228","Van Buren","Bangor City","257 W Monroe St","","Bangor","49013","M - Fr: 9:00AM - 4:00PM","257 W Monroe St","Bangor","49013","24/7","","Outdoor"
"1603906894228","Van Buren","Bangor Township","32550 County Road 687","","Bangor","49013","M, T: 9:00AM - 12:00PM","32550 County Road 687","Bangor","49013","24/7","","Outdoor"
"1603906894228","Van Buren","Columbia Township","53053 County Road 388","","Grand Junction","49056","","53053 County Road 388","Grand Junction","49056","24/7","(Drive Up At The West Corner Of The Hall)","Outdoors"
"1603906894228","Van Buren","Columbia Township","53053 County Road 388","","Grand Junction","49056","","53053 County Road 388","Grand Junction","49056","24/7","Attached to outside door","Outdoors"
"1603906894228","Van Buren","Decatur Township","435 Lee Ave","","Decatur","49045","By appointment","435 Lee Ave","Decatur","49045","24/7","","Outdoor"
"1603906894228","Van Buren","Geneva Township","62127 CR 380","","Bangor","49090","By appointment","62127 CR 380","Bangor","49013","24/7","","Outdoors"
"1603906894228","Van Buren","Gobles City","105 E Main St","","Gobles","49055","M - Fr: 8:30AM - 12:00PM AND 1:00PM - 4:30PM","105 E Main St","Gobles","49055","24/7","","Outdoor"
"1603906894228","Van Buren","Hartford City","19 West Main St","","Hartford","49057","M - Fr: 8:30AM - 4:30PM","19 West Main St","Hartford","49057","24/7","Eastside of building","Outdoor"
"1603906894228","Van Buren","Hartford Township","61310 County Road 687","","Hartford","49057","M: 8:00AM - 12:00PM AND 1:00PM - 5:00PM; T, Th, Fr: 8:00AM - 12:00PM","61310 County Road 687","Hartford","49057","24/7","","Outdoor"
"1603906894228","Van Buren","Keeler Township","64121 Territorial Rd. W.","269-449-4909","Hartford","49057","W: 5:00PM - 7:00PM; By appointment","64121 Territorial Rd. W.","Hartford","49057","24/7","Can be available just by calling 269-449-4909","Outdoors"
"1603906894228","Van Buren","Lawrence Township","411 N Paw Paw St","","Lawrence","49064","M - Fr: 7:00AM - 3:00PM","411 N Paw Paw St","Lawrence","49064","24/7","","Outdoors"
"1603906894228","Van Buren","Paw Paw Township","114 N. Gremps Street","","Paw Paw","49079","M - W: 9:00AM - 4:00PM","114 N. Gremps Street","Paw Paw","49079","24/7","","Outdoors"
"1603906894228","Van Buren","Pine Grove Township","26520 CR 388","","Gobles","49055","M: 9:00AM - 12:00PM AND 4:30PM - 5:30PM; T: 9:00AM - 3:00PM; Th: 9:00AM - 12:00PM","26520 CR 388","Gobles","49055","24/7","","Outdoors"
"1603906894228","Van Buren","Porter Township","88040 M-40 Hwy,","","Lawton","49065","By appointment","88040 M-40 Hwy,","Lawton","49065","24/7","","Outdoor"
"1603906894228","Van Buren","South Haven City","539 Phoenix St.","","South Haven","49090","M - Fr: 8:00AM - 12:00PM AND 1:00PM - 5:00PM","539 Phoenix St.","South Haven","49090","24/7","","Outdoors"
"1603906894228","Van Buren","South Haven City","539 Phoenix St.","","South Haven","49090","M - Fr: 8:00AM - 12:00PM AND 1:00PM - 5:00PM","539 Phoenix St.","South Haven","49090","10A - 3P, M-F","","Indoors"
"1603906894228","Van Buren","South Haven Township","09761 Blue Star Highway","","South Haven","49090","T, Fr: 9:00AM - 12:00PM","09761 Blue Star Highway","South Haven","49090","24/7","East side of township hall","Outdoors"
"1603906894228","Van Buren","Waverly Township","42114 M-43 Hwy","","Paw Paw","49079","","42114 M-43 Hwy","Paw Paw","49079","24/7","","Outdoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","1881 Briarwood Circle","Ann Arbor","48108","24/7","Ann Arbor Fire Station 6, Northwest side of building, Eisenhower entrance, outside","Outdoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","1946 Beal Ave","Ann Arbor","48105","24/7","Ann Arbor Fire Station 5","Outdoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","2150 Jackson Ave","Ann Arbor","48103","24/7","Veterans Memorial Park Ice Arena and Pool. The drop box is in the parking lot.","Outdoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","2781 Packard St","Ann Arbor","48104","24/7","Cobblestone Farm/Ann Arbor Parks and Recreation Customer Service Center","Outdoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","301 E. Huron Street","Ann Arbor","48104","24/7","","Indoors"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","301 E. Huron Street","Ann Arbor","48104","24/7","","Outdoor"
"1603906894228","Washtenaw","Ann Arbor City","301 E. Huron Street","","Ann Arbor","48104","M - Fr: 8:00AM - 5:00PM, Open late Wednesday's till 7:00PM. Open Saturday Oct 24th 8:00AM - 4:00PM","525 S. State St","Ann Arbor","48109","You can request and cast an absentee ballot in person at this location M-F, 10 a.m. to 7 p.m. Saturdays, October 24 and 31 from 8 a.m. to 4 p.m. Monday, November 2 from 8 a.m. to 4 p.m. and Tuesday, November 3 from 8 a.m. to 8 p.m.","Stenn Gallery on the first floor","indoors"
"1603906894228","Washtenaw","Ann Arbor Township","3792 Pontiac Trail","","Ann Arbor","48105","M - Fr: 8:00AM - 4:00PM","3792 Pontiac Trail","Ann Arbor","48105","24/7","","Outdoors"
"1603906894228","Washtenaw","Bridgewater Township","10990 Clinton Rd","","Manchester","48158","T - Fr: 3:30PM - 4:30PM","10990 Clinton Rd","Manchester","48158","24/7","","Outdoors"
"1603906894228","Washtenaw","Chelsea City","305 S. Main St.","Ste. 100","Chelsea","48118","M - Fr: 8:00AM - 4:00PM","305 S. Main St. Ste. 100","Chelsea","48118","24/7","","Outdoors"
"1603906894228","Washtenaw","Dexter City","8123 Main St.","2nd Floor","Dexter","48130","M - Fr: 9:00AM - 5:00PM","8123 Main St.","Dexter","48130","24/7","","Outdoor"
"1603906894228","Washtenaw","Dexter Township","6880 Dexter-Pinckney Road","","Dexter","48130","M, T, Th: 8:30AM - 4:30PM","6880 Dexter-Pinckney Road","Dexter","48130","24/7","","Outdoors"
"1603906894228","Washtenaw","Freedom Township","11508 Pleasant Lake Road","","Manchester","48158","","11508 Pleasant Lake Road","Manchester","48158","24/7","","Outdoors"
